CL,Descriptive_JobTitle,skills,primary skills,business_type,req_type,priority,Rec_Status,req_category,HSU,Assigned_HSU,rec_city,positions,Unresponded_Pos_Opcl,Unresponded_Pos_Hold,rejections,max submission,submissions,hits,hires,Sourced,Rec_location,Metro_Area,Total_starts,Total_hires,Total_perm_hires,Total_perm_starts,BD,CLis_missing,Descriptive_JobTitleis_missing,skillsis_missing,primary skillsis_missing,business_typeis_missing,req_typeis_missing,priorityis_missing,Rec_Statusis_missing,req_categoryis_missing,HSUis_missing,Assigned_HSUis_missing,rec_cityis_missing,Rec_locationis_missing,Metro_Areais_missing,Actual_billrate,predicted_billrate
4,6729,12889,637,2,4,4,3,1,17,2,485,1,0,0,0,2,2,0,0,5,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,84.0758
4,2588,14338,385,2,4,4,5,1,12,1,484,1,0,0,0,2,3,0,0,6,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,80.4261
4,4401,3506,278,1,1,2,4,1,11,2,428,2,0,0,0,4,11,3,0,21,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,99.2615
4,84,3928,1321,2,7,8,3,1,5,2,102,1,0,0,1,2,2,1,0,5,37,30,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,85.17179999999995
4,3330,16183,385,2,4,6,3,1,12,1,62,1,0,0,0,2,2,0,0,4,10,22,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.0,71.49189999999997
2,2894,3130,577,2,4,6,3,1,9,2,27,1,0,0,0,2,1,0,0,0,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,86.50439999999999
2,140,4940,480,2,4,4,3,1,17,2,491,2,0,0,0,4,1,0,0,1,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125.0,104.95949999999998
2,678,5926,1416,2,1,4,3,1,14,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89.0,84.5123
4,682,12302,1974,2,1,2,3,1,14,2,102,4,0,0,0,8,35,5,0,40,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,79.23589999999999
4,5251,13343,1448,2,4,1,4,1,8,2,428,1,0,0,0,2,2,0,0,6,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,89.3417
4,5892,9525,1489,2,1,1,3,1,12,1,413,1,1,0,0,2,0,0,0,2,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.79,92.67630000000004
2,2894,13700,577,2,4,4,5,1,9,1,350,1,0,0,0,2,2,0,0,2,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,78.40350000000001
4,686,5291,1416,2,7,8,3,1,12,1,102,1,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,70.94239999999999
4,1367,16533,385,2,1,4,1,1,12,1,428,1,0,0,0,2,0,0,0,0,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,82.785
4,3893,1305,1327,2,4,6,1,1,12,1,420,1,0,0,0,2,3,1,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.98,88.24329999999996
4,3269,3835,81,2,1,2,1,1,14,2,593,1,0,0,0,2,2,0,0,3,11,72,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84.0,89.72500000000002
4,117,3472,385,2,4,4,1,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,79.2062
2,4077,14149,1416,2,4,6,3,1,14,1,365,1,0,0,0,2,2,0,0,1,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,82.0754
3,250,14810,81,2,1,2,3,1,14,2,102,1,0,0,0,2,6,0,0,7,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.02,118.33419999999998
2,1675,3880,577,2,4,6,1,1,9,1,257,1,0,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,84.5361
4,4172,11955,1416,2,4,4,1,1,14,1,599,1,0,0,0,2,0,0,0,2,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79.8,89.06875000000004
4,686,16130,1974,2,4,6,7,1,14,1,147,1,0,0,0,2,0,0,0,0,19,51,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57.0,59.32490319606863
4,6556,7760,1277,2,1,8,1,1,12,1,498,1,0,0,7,2,8,2,0,6,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,76.1637
4,2458,3536,454,2,1,5,1,1,11,2,528,1,0,0,0,2,3,1,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,110.00479999999996
4,252,9569,81,2,1,2,3,1,14,1,494,2,0,0,1,4,1,1,1,1,17,34,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118.8,123.0435
4,2213,4531,1616,2,4,4,5,1,12,1,357,1,0,0,0,2,1,0,0,1,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,81.2909
4,1862,7340,1416,2,1,2,3,1,14,2,102,2,0,0,2,4,2,2,2,5,37,30,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,78.28930000000005
4,5967,12256,707,2,4,6,1,1,9,2,413,1,0,0,0,2,1,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,97.12270000000002
4,5869,40,163,2,4,6,1,1,12,1,413,1,0,0,0,2,1,0,0,14,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.56,93.5030000000001
4,4312,15730,1447,2,4,6,5,1,12,1,541,2,0,0,1,2,2,2,2,5,42,112,0,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,79.67509999999997
3,4394,15381,1103,3,4,6,1,1,12,1,43,1,0,0,0,2,2,0,0,5,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,69.65179999999998
2,5206,3717,1416,1,4,1,5,1,8,1,192,1,0,0,0,2,0,0,0,3,47,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0,88.75749999999998
4,2597,9657,81,2,4,6,1,1,14,2,102,1,0,0,0,2,4,0,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91.64,79.94200000000009
4,6878,16501,454,2,4,4,1,1,6,2,169,2,0,0,0,4,1,0,0,1,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.0,83.76980000000005
4,686,9070,1416,2,7,2,1,1,14,2,102,1,0,0,0,2,4,0,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.5,71.5151
4,4077,3623,385,2,4,4,3,1,17,1,482,1,0,0,0,2,2,0,0,3,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,88.0089
4,2362,2308,1416,2,4,6,3,1,17,2,482,1,0,0,0,2,1,1,0,7,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,84.2696
4,686,16109,1974,2,4,4,7,1,14,1,518,1,0,0,0,2,0,0,0,0,30,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,76.5021
2,3503,940,351,2,4,6,1,1,9,1,512,1,0,0,0,2,1,0,0,16,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121.7,111.60529999999996
4,1148,16450,637,2,1,2,9,1,4,1,328,1,0,0,1,2,1,1,0,1,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105.0,130.19499999999996
2,1675,15009,1448,3,4,1,1,1,6,2,373,1,0,0,1,2,5,1,0,4,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.67,106.243
4,5730,955,743,2,1,8,3,1,12,1,102,1,0,0,0,2,4,1,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.0,80.0646
4,4115,13552,708,2,4,4,3,1,14,1,496,1,0,0,0,2,4,1,0,11,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,90.6742
3,4363,15733,1447,2,4,6,1,1,12,1,257,1,0,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57.0,63.95300000000002
4,7368,3908,1277,2,1,2,3,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.48,94.49179999999996
2,790,12097,385,2,4,4,1,1,14,2,107,1,0,0,0,2,1,0,0,15,44,126,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,106.5,70.97489999999999
4,686,16130,1974,2,4,6,7,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47.0,63.83711622691034
3,3978,13382,385,2,1,2,3,1,12,1,102,1,1,0,0,2,0,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57.0,66.43799999999995
2,4172,15593,1416,2,1,2,3,1,14,2,102,1,0,0,1,2,13,5,1,4,37,30,2,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.0,82.18710000000004
4,4203,10103,385,2,4,4,3,1,12,1,357,1,0,0,0,2,1,0,0,2,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.24949999999998
4,4145,14125,681,2,7,2,3,1,14,1,561,1,0,0,1,2,2,1,1,5,53,195,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62.73,76.71860000000002
2,5152,15758,81,2,4,4,3,1,14,2,416,1,0,0,0,2,3,0,0,8,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,92.55230000000002
4,6555,5359,454,2,4,6,5,1,12,1,498,1,0,0,0,2,2,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,90.92670000000004
2,273,7589,81,2,1,5,3,1,14,2,441,1,0,0,2,2,4,2,2,24,9,157,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.0,90.76810000000002
2,790,7265,81,2,4,4,3,1,14,2,109,1,0,0,0,2,2,0,0,2,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.0,85.14119999999998
4,4484,10044,1277,2,4,6,1,1,12,1,498,1,0,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.51,88.23130000000016
4,4172,14278,81,2,4,4,3,1,14,2,102,1,0,0,0,2,2,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93.21,82.31646666666666
4,4923,6809,1448,2,4,6,1,1,9,1,528,1,0,0,0,2,2,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,94.05,95.52659999999996
4,5045,15731,1974,2,4,6,1,1,12,1,579,1,0,0,0,2,0,0,0,0,19,51,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64.5,67.99510000000001
4,6652,1246,1638,2,4,4,1,1,12,1,35,2,0,0,0,4,1,0,0,1,25,12,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.0,87.24309999999997
2,790,4939,81,2,4,4,5,1,14,1,109,1,0,0,0,2,1,0,0,1,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,87.20890000000001
4,2579,7569,1448,2,4,6,1,1,14,2,137,1,0,0,0,2,2,0,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,88.67880000000001
4,4718,12074,1447,2,4,6,3,1,16,1,43,1,1,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,90.5717
3,6798,9250,580,2,4,4,3,1,6,1,491,1,0,0,0,2,1,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77.0,90.57569999999998
4,688,9694,1416,2,7,2,3,1,14,2,102,1,0,0,1,2,1,1,1,4,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57.0,65.80770000000001
4,682,14206,1974,2,4,4,1,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,74.4015
4,4172,1632,81,2,1,4,1,1,14,2,145,1,0,0,0,2,3,0,0,3,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,94.44060000000005
3,4562,10838,385,2,4,6,3,1,14,2,373,1,0,0,0,2,4,1,0,10,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.13,88.59989999999999
4,21,40,163,2,4,6,1,1,12,1,5,1,0,0,0,2,4,1,0,7,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.56,94.46349999999995
2,1640,12818,457,2,1,2,3,1,4,1,166,1,1,0,0,2,0,0,0,30,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,99.6558
4,683,4976,739,2,7,8,7,1,14,1,102,3,0,0,0,6,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,75.2251
4,2365,16553,1448,2,4,6,1,1,17,2,491,4,0,0,0,2,5,1,0,6,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.66,94.7953
4,4172,14239,1448,2,4,6,3,1,12,1,17,1,0,0,0,2,3,0,0,2,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,79.0378
4,1640,12761,743,2,4,6,1,1,4,1,5,1,0,0,0,2,3,0,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,93.10490000000009
4,117,15009,385,2,4,6,5,1,12,1,102,1,1,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,75.18
4,123,15967,385,2,1,2,1,1,12,1,102,2,0,0,0,2,5,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,77.3444
3,7123,15304,720,3,4,6,3,1,6,2,484,1,0,0,0,2,1,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.65,113.3097
2,4190,15477,1864,3,4,6,1,1,14,2,109,1,0,0,0,2,2,0,0,6,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0,71.2781
4,530,4310,1416,2,4,6,3,1,7,2,482,1,0,0,0,2,1,0,0,0,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,90.8569
4,446,5781,580,2,4,4,3,1,9,1,33,1,0,0,1,2,4,0,0,4,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65.0,87.51400000000004
2,1544,13272,110,3,1,5,1,1,3,1,102,3,0,0,0,2,5,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,92.44490000000002
3,1179,5115,637,2,4,1,1,1,4,2,420,1,0,0,0,2,4,0,0,5,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.19,99.03059999999998
2,4172,16723,1837,3,1,2,1,1,14,2,102,2,0,0,0,2,5,2,0,6,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.0,86.99220000000001
4,4478,9999,1277,2,4,6,1,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.72,78.91580000000008
4,376,6014,577,2,7,2,1,1,9,1,264,1,0,0,0,2,4,2,0,4,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,100.02020000000005
4,6790,9227,385,2,1,2,1,1,6,2,375,1,0,0,0,2,3,1,0,3,12,126,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.39,89.35200000000003
4,5156,9609,81,2,7,2,3,1,14,1,196,1,0,0,1,2,3,1,1,5,49,106,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.6,90.23180000000002
4,6658,8769,1416,2,7,2,3,1,12,1,409,1,0,0,0,2,3,1,0,4,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.0,81.3595
4,2476,14088,385,3,1,4,3,1,12,1,102,1,0,0,0,2,7,5,1,13,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,82.82639999999999
4,4145,14773,1416,2,4,4,3,1,14,2,109,1,0,0,1,2,5,0,0,7,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,76.55160000000005
4,686,14645,1974,2,4,4,7,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,73.11
4,4010,8443,577,2,1,2,4,1,6,1,440,1,0,0,0,2,2,0,0,6,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,86.26270000000001
4,7291,5619,487,2,1,1,3,1,11,2,102,2,0,0,0,2,4,1,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.74,94.38589999999998
4,1875,9185,245,3,1,5,5,1,18,2,257,1,0,0,4,2,8,2,0,1,50,45,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107.0,91.9021
2,5694,8101,1277,2,4,6,3,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.0,88.51090000000005
3,3371,14196,1447,2,7,8,3,1,12,1,102,1,0,0,0,2,3,1,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.54,73.22789999999995
4,376,7076,708,2,4,6,1,1,9,1,484,1,0,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,95.61320000000002
4,5342,6544,1277,1,1,2,5,1,12,1,43,1,0,0,9,2,13,4,1,17,54,161,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,94.433
2,2145,3049,577,2,1,8,1,1,9,2,328,1,0,0,0,2,0,0,0,1,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.0,99.7873
4,5756,4735,577,3,4,1,3,1,9,1,194,1,1,0,0,2,0,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,98.8012
3,7331,12349,1416,3,1,5,3,1,18,2,484,1,1,0,0,2,0,0,0,1,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,102.83960000000005
4,1475,15207,339,3,4,6,1,1,12,1,5,1,0,0,0,2,4,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.2,81.28699999999999
3,231,14299,385,2,4,4,3,1,12,1,102,1,0,0,1,2,3,1,1,9,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.08,65.59899999999999
4,3788,14522,385,2,1,2,1,1,14,1,445,1,0,0,0,2,2,1,0,3,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,94.23779999999996
2,2112,1730,580,2,4,6,3,1,6,2,528,1,0,0,0,2,4,0,0,5,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123.75,113.48740000000004
4,3675,7729,743,2,4,6,1,1,12,1,109,1,0,0,0,2,2,0,0,10,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,91.93950000000008
2,5099,16017,1480,2,1,4,3,1,18,2,482,6,0,0,0,12,16,0,0,17,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0,121.2814
2,6573,9087,454,2,4,4,5,1,6,1,402,1,0,0,0,2,1,0,0,2,14,119,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,74.039
4,1497,7914,385,2,1,2,3,1,12,1,498,1,0,0,0,2,1,1,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,85.8186
4,72,10953,1974,2,4,6,1,1,6,1,484,1,0,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,91.105325
2,2894,5057,577,2,4,6,3,1,9,1,420,1,1,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,94.53590000000004
4,2894,15919,577,2,4,6,3,1,9,2,102,1,1,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.39,95.40969999999987
4,3543,8200,1277,2,1,2,3,1,12,1,485,1,1,0,0,2,0,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.67,84.3779
3,4988,15931,1416,2,4,6,1,1,8,1,297,2,0,0,0,2,2,0,0,17,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.86,93.158
4,7291,4506,487,2,4,4,3,1,12,1,498,1,0,0,2,2,2,1,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.0,94.9934
4,6264,2308,1416,2,4,6,3,1,17,2,482,1,0,0,0,2,1,1,0,2,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,88.4566
4,7266,1263,1277,2,4,4,1,1,12,1,498,1,0,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.72,91.373
3,4675,14586,385,2,4,4,3,1,16,2,306,4,0,0,0,8,2,0,0,34,10,22,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.0,103.85989999999998
4,4478,2659,1277,2,4,4,1,1,12,1,498,2,0,0,0,4,0,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.72,79.65100000000008
4,686,16130,1974,2,4,4,7,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.5,66.69138064019315
4,7134,8206,385,2,4,4,3,1,12,1,102,1,0,0,1,2,4,3,1,8,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.98,75.1769
2,5711,6775,1974,2,4,4,3,1,9,1,33,1,1,0,0,2,0,0,0,4,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98.26,87.47460000000001
4,790,14196,143,2,1,2,4,1,12,1,81,1,0,0,0,2,1,0,0,1,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.0,83.2775
3,6377,2876,1277,2,1,5,3,1,12,1,257,2,0,0,1,4,2,2,1,3,50,45,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,64.20360000000001
4,187,16617,1416,2,1,8,1,1,4,1,109,1,0,0,0,2,4,1,0,6,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,100.9057
4,7223,1088,1277,2,1,2,1,1,12,1,498,1,0,0,0,2,3,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117.06,95.5324
4,117,12468,577,2,7,8,3,1,9,2,416,1,0,0,0,2,1,0,0,2,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,82.2482
4,5653,385,1277,2,1,2,4,1,12,1,498,1,0,0,0,2,3,0,0,6,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118.3,99.7341
4,29,16009,385,2,1,2,3,1,12,1,518,1,0,0,1,2,10,3,1,16,30,173,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,76.92
2,2987,8734,577,2,4,6,6,1,9,2,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,82.76439999999998
4,2985,1042,577,2,1,2,3,1,9,1,498,2,0,0,0,2,2,1,0,9,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102.4,93.13619999999996
4,1675,5532,577,2,4,6,3,1,9,1,102,1,1,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.39,83.3334
4,2611,8630,1416,2,7,4,3,1,14,1,109,1,0,0,0,2,2,1,0,2,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.0,88.10189999999994
2,2495,7598,1277,2,4,4,1,1,6,1,448,1,0,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118.75,114.8584
4,4006,793,508,2,1,2,1,1,6,1,440,1,0,0,1,2,2,0,0,4,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.53479999999999
4,280,13463,81,2,4,6,3,1,14,2,5,1,0,0,0,2,3,0,0,8,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,129.11,110.89909999999992
2,790,13700,385,2,1,4,1,1,12,1,144,1,0,0,0,2,1,0,0,2,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,73.77149999999997
4,2596,14496,81,2,1,2,1,1,14,2,420,1,0,0,0,2,3,0,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91.64,105.431
4,1675,15602,1260,3,4,6,1,1,9,2,102,1,0,0,0,2,4,1,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.74,78.5975
4,6790,42,1448,2,1,2,5,1,6,1,545,1,0,0,0,2,5,1,0,6,27,52,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,91.066
